Release,Opening,Total Gross,% of Total,Theaters,Average,Date,Distributor,Opening_Lag1,TotalGross_Lag1,Opening_RollingMean7,TotalGross_RollingMean7,Holiday,Action,Comedy,Drama,Opening_AvgOpening,Total Gross_AvgTotalGross,Opening_AvgOpening.1,Total Gross_AvgTotalGross.1,Opening_AvgOpening.2,Total Gross_AvgTotalGross.2,Opening_AvgOpening.3,Total Gross_AvgTotalGross.3,Opening_AvgOpening.4,Total Gross_AvgTotalGross.4,Opening_AvgOpening.5,Total Gross_AvgTotalGross.5,Genre_Comedy,Genre_Drama,Director_Director2,Director_Director3,Opening_to_TotalGross_Ratio
19,0.787878787878788,0.30303030303030304,6,0.5757575757575758,9,2024-05-24,38,0.5151515151515152,0.27272727272727276,0.7005758157389634,0.45374449339207046,1,0,0,1,67,8,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,2.6
91,0.22222222222222224,0.6262626262626263,60,0.393939393939394,43,2024-10-28,23,0.787878787878788,0.30303030303030304,0.6142034548944337,0.5198237885462555,1,1,0,0,70,89,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,0.3548387096774194
71,0.696969696969697,0.29292929292929293,22,0.31313131313131315,85,2023-03-20,8,0.22222222222222224,0.6262626262626263,0.6084452975047984,0.47577092511013197,0,0,0,1,94,51,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,2.3793103448275863
33,0.9595959595959597,0.3434343434343435,14,0.9595959595959597,5,2024-04-26,96,0.696969696969697,0.29292929292929293,0.6967370441458733,0.5176211453744493,1,0,0,1,77,18,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,2.7941176470588234
12,0.10101010101010102,0.8989898989898991,85,0.9191919191919192,23,2023-06-21,72,0.5151515151515152,0.8787878787878789,0.3627639155470249,0.7334801762114536,0,0,0,1,30,27,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.11235955056179775
78,0.25252525252525254,0.6464646464646465,3,0.2828282828282829,0,2023-10-21,85,0.020202020202020204,0.5454545454545455,0.22264875239923224,0.7599118942731277,0,0,1,0,8,10,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,0.390625
29,0.5656565656565657,0.48484848484848486,47,0.7171717171717172,48,2023-08-07,55,0.4141414141414142,0.4747474747474748,0.2514395393474088,0.6409691629955946,0,1,0,0,2,48,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,1.1666666666666667
18,0.595959595959596,0.2828282828282829,49,0.010101010101010102,72,2023-08-22,16,0.5656565656565657,0.48484848484848486,0.26679462571976975,0.5110132158590308,0,0,0,1,42,56,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,2.107142857142857
49,0.6767676767676768,0.8080808080808082,49,0.36363636363636365,45,2024-01-25,14,0.595959595959596,0.2828282828282829,0.3761996161228407,0.49118942731277504,1,0,0,1,87,87,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.8374999999999999
15,0.010101010101010102,0.7171717171717172,42,0.4141414141414142,76,2024-03-16,80,0.5757575757575758,0.6262626262626263,0.48176583493282155,0.7599118942731277,0,1,0,0,81,60,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,0.014084507042253521
38,0.8989898989898991,0.6767676767676768,54,0.4444444444444445,75,2023-01-07,20,0.05050505050505051,0.48484848484848486,0.2591170825335891,0.7180616740088104,0,0,0,1,63,78,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,1.328358208955224
68,0.6767676767676768,0.27272727272727276,52,0.5050505050505051,52,2024-07-16,78,0.8989898989898991,0.6767676767676768,0.32821497120921306,0.5616740088105726,1,1,0,0,57,94,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,2.4814814814814814
45,0.48484848484848486,0.21212121212121213,77,0.5656565656565657,13,2023-12-31,15,0.8484848484848485,0.22222222222222224,0.32821497120921306,0.303964757709251,0,0,0,1,69,30,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,2.2857142857142856
8,0.5050505050505051,0.15151515151515152,87,0.7777777777777778,2,2023-04-16,96,0.8989898989898991,0.32323232323232326,0.6238003838771593,0.2158590308370044,0,0,0,1,74,32,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,3.3333333333333335
87,0.98989898989899,0.36363636363636365,95,0.7070707070707072,32,2024-04-22,54,0.020202020202020204,0.8686868686868687,0.6257197696737044,0.38105726872246704,1,1,0,0,18,83,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,2.7222222222222223
55,0.13131313131313133,0.32323232323232326,9,0.797979797979798,63,2024-09-22,61,0.98989898989899,0.36363636363636365,0.46833013435700577,0.42511013215859017,0,0,1,0,21,8,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,0.40625
37,0.4040404040404041,0.06060606060606061,77,0.5252525252525253,62,2023-04-25,31,0.6464646464646465,0.8282828282828284,0.43953934740882916,0.5594713656387664,0,1,0,0,88,12,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,6.666666666666667
60,0.8585858585858587,0.8080808080808082,86,1.0,48,2023-02-26,51,0.9797979797979799,0.4545454545454546,0.5815738963531668,0.38986784140969155,0,0,1,0,11,3,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,1.0625
76,0.9494949494949496,0.4040404040404041,6,0.8686868686868687,87,2024-01-17,68,0.8585858585858587,0.8080808080808082,0.7370441458733206,0.4074889867841409,1,0,1,0,15,36,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,2.35
78,0.7676767676767677,0.7676767676767677,31,0.4646464646464647,71,2023-06-06,81,0.9494949494949496,0.4040404040404041,0.744721689059501,0.5176211453744493,0,0,0,1,2,66,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,1.0
42,0.14141414141414144,0.9696969696969697,40,0.8989898989898991,79,2023-06-12,96,1.0,0.3434343434343435,0.761996161228407,0.6101321585903082,0,1,0,0,46,53,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,0.14583333333333334
60,0.7676767676767677,0.5050505050505051,49,0.18181818181818182,0,2024-11-25,31,0.9393939393939394,0.8282828282828284,0.7946257197696737,0.7929515418502201,1,0,0,1,50,59,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,1.52
31,0.21212121212121213,0.5454545454545455,56,0.12121212121212122,46,2024-07-03,61,0.6060606060606061,0.4545454545454546,0.6046065259117083,0.859030837004405,1,0,1,0,70,45,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,0.38888888888888884
34,0.4444444444444445,0.12121212121212122,9,0.6565656565656566,69,2023-11-14,99,0.21212121212121213,0.5454545454545455,0.6621880998080615,0.6740088105726872,0,0,0,1,85,12,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,3.666666666666667
40,0.7676767676767677,0.4646464646464647,75,0.686868686868687,30,2024-08-07,91,0.0,0.18181818181818182,0.4836852207293666,0.5242290748898678,1,1,0,0,55,30,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,1.6521739130434783
34,0.42424242424242425,0.010101010101010102,55,0.7676767676767677,50,2024-05-31,15,0.24242424242424243,0.4747474747474748,0.16314779270633398,0.3876651982378855,1,0,0,1,39,82,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,42.0
40,0.393939393939394,0.020202020202020204,16,0.6565656565656566,78,2023-11-06,51,0.6565656565656566,0.5454545454545455,0.23800383877159306,0.36563876651982385,0,0,0,1,98,30,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,19.5
76,0.3434343434343435,0.15151515151515152,78,0.17171717171717174,61,2024-08-20,34,0.393939393939394,0.020202020202020204,0.30326295585412677,0.3590308370044052,1,0,1,0,50,82,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,2.266666666666667
0,0.48484848484848486,0.9595959595959597,72,0.2828282828282829,25,2023-08-08,44,0.8686868686868687,0.7676767676767677,0.4126679462571977,0.4229074889867841,0,0,0,1,66,0,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.5052631578947369
26,0.393939393939394,0.9696969696969697,83,0.13131313131313133,99,2023-02-07,86,0.48484848484848486,0.9595959595959597,0.4414587332053743,0.5308370044052863,0,0,1,0,79,23,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,0.40625000000000006
22,0.09090909090909091,0.5353535353535354,40,0.48484848484848486,16,2024-10-15,44,0.393939393939394,0.9696969696969697,0.37811900191938586,0.6453744493392067,1,0,0,1,25,78,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.16981132075471697
92,0.29292929292929293,0.2828282828282829,25,0.8282828282828284,25,2023-07-22,90,0.020202020202020204,0.797979797979798,0.23800383877159306,0.7577092511013215,0,1,0,0,78,53,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,1.0357142857142856
68,0.9292929292929294,0.98989898989899,90,0.26262626262626265,7,2024-03-23,83,0.29292929292929293,0.2828282828282829,0.34932821497120914,0.9405286343612332,0,0,1,0,94,40,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,0.9387755102040817
29,0.8585858585858587,0.20202020202020204,75,0.10101010101010102,1,2024-05-09,40,0.9292929292929294,0.98989898989899,0.3474088291746641,0.817180616740088,1,0,1,0,81,10,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,4.25
22,0.8484848484848485,0.10101010101010102,38,0.6767676767676768,24,2023-10-20,95,0.8989898989898991,0.494949494949495,0.6314779270633397,0.4889867841409692,0,0,1,0,4,61,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,8.399999999999999
11,0.32323232323232326,0.7070707070707072,16,0.6060606060606061,9,2024-12-03,59,0.25252525252525254,0.18181818181818182,0.44913627639155473,0.6453744493392067,1,0,0,1,76,28,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.45714285714285713
83,0.06060606060606061,0.5555555555555556,79,0.36363636363636365,28,2023-10-02,16,0.8787878787878789,0.797979797979798,0.29558541266794625,0.8105726872246694,0,0,0,1,33,6,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.10909090909090909
34,0.14141414141414144,0.6464646464646465,89,0.98989898989899,24,2023-02-21,78,0.06060606060606061,0.5555555555555556,0.22456813819577728,0.7643171806167399,0,0,1,0,52,58,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,0.21875000000000003
43,0.4444444444444445,0.9090909090909092,79,0.8989898989898991,32,2023-03-30,46,0.20202020202020204,1.0,0.2648752399232246,0.8656387665198236,0,1,0,0,80,11,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,0.4888888888888889
69,0.18181818181818182,0.4040404040404041,52,0.2828282828282829,69,2023-02-10,88,0.4444444444444445,0.9090909090909092,0.27831094049904026,0.8502202643171805,0,0,1,0,97,91,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,0.44999999999999996
89,0.5151515151515152,0.07070707070707072,79,0.4040404040404041,2,2023-08-30,68,0.8989898989898991,0.13131313131313133,0.32437619961612296,0.47577092511013197,0,0,1,0,76,31,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,7.285714285714286
92,0.26262626262626265,0.0,33,0.6767676767676768,87,2023-03-26,32,0.2828282828282829,0.8585858585858587,0.29558541266794625,0.42951541850220243,0,1,0,0,58,5,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,inf
28,0.16161616161616163,0.595959595959596,21,0.23232323232323235,80,2024-12-12,50,0.26262626262626265,0.0,0.2284069097888675,0.5440528634361232,1,0,0,1,81,98,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.2711864406779661
14,0.3434343434343435,0.48484848484848486,42,0.4040404040404041,36,2023-05-18,41,0.14141414141414144,0.686868686868687,0.145873320537428,0.5792951541850219,0,0,0,1,23,19,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.7083333333333334
41,0.797979797979798,0.14141414141414144,62,0.6767676767676768,26,2023-06-05,92,0.29292929292929293,0.8787878787878789,0.19769673704414584,0.5792951541850219,0,1,0,0,3,68,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,5.642857142857142
32,0.37373737373737376,0.3434343434343435,66,0.8282828282828284,9,2024-07-07,14,0.4545454545454546,0.0,0.491362763915547,0.526431718061674,0,1,0,0,36,47,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,1.088235294117647
70,0.0,0.595959595959596,11,0.20202020202020204,10,2024-01-31,57,0.37373737373737376,0.3434343434343435,0.33973128598848357,0.6255506607929514,1,0,0,1,65,34,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.0
27,0.7373737373737375,0.8585858585858587,80,0.8989898989898991,66,2023-11-05,71,0.4747474747474748,0.14141414141414144,0.16698656429942413,0.36563876651982385,0,1,0,0,36,76,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,0.8588235294117648
25,0.5252525252525253,0.2828282828282829,18,0.4646464646464647,7,2024-05-11,34,0.8484848484848485,0.9494949494949496,0.48176583493282155,0.5638766519823787,0,0,0,1,51,19,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,1.857142857142857
44,0.7070707070707072,0.797979797979798,70,0.26262626262626265,77,2024-02-17,43,0.8383838383838385,0.8181818181818182,0.6161228406909789,0.7422907488986783,0,0,0,1,23,85,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.8860759493670887
70,0.25252525252525254,0.4545454545454546,45,0.7474747474747475,13,2024-12-01,62,0.09090909090909091,0.36363636363636365,0.4222648752399232,0.7048458149779736,0,0,0,1,4,74,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.5555555555555556
58,0.7474747474747475,0.5858585858585859,46,0.9494949494949496,94,2023-10-29,77,0.25252525252525254,0.4545454545454546,0.46449136276391556,0.7709251101321585,0,1,0,0,14,3,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,1.2758620689655173
88,0.6060606060606061,0.9595959595959597,11,0.12121212121212122,18,2024-07-31,88,0.030303030303030304,0.8383838383838385,0.24568138195777342,0.7687224669603522,1,0,1,0,88,22,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,0.631578947368421
98,0.4545454545454546,0.21212121212121213,86,0.393939393939394,44,2023-09-18,50,0.11111111111111112,0.12121212121212122,0.30326295585412677,0.6233480176211453,0,0,0,1,86,23,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,2.142857142857143
21,0.17171717171717174,0.6565656565656566,47,0.43434343434343436,8,2024-01-27,53,0.5151515151515152,0.25252525252525254,0.23416506717850286,0.5572687224669604,0,0,0,1,54,53,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.26153846153846155
77,0.393939393939394,0.14141414141414144,80,0.17171717171717174,95,2023-11-24,61,0.17171717171717174,0.6565656565656566,0.2687140115163148,0.39867841409691607,0,1,0,0,79,15,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,2.7857142857142856
69,0.6565656565656566,0.12121212121212122,46,0.08080808080808081,62,2023-08-03,80,0.393939393939394,0.14141414141414144,0.22456813819577728,0.25110132158590304,0,0,0,1,11,22,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,5.416666666666667
23,0.16161616161616163,0.6464646464646465,69,0.686868686868687,59,2023-03-17,92,0.23232323232323235,0.8484848484848485,0.35316698656429923,0.39207048458149774,0,1,0,0,58,7,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,0.25
54,0.4646464646464647,0.010101010101010102,93,0.9393939393939394,38,2024-06-10,31,0.16161616161616163,0.6464646464646465,0.3435700575815739,0.33920704845814975,1,1,0,0,16,67,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,46.0
4,0.595959595959596,0.22222222222222224,45,0.5151515151515152,9,2024-05-17,27,0.4646464646464647,0.010101010101010102,0.42418426103646834,0.24449339207048457,1,0,1,0,68,73,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,2.681818181818182
36,0.33333333333333337,0.7272727272727273,69,0.17171717171717174,77,2024-01-07,77,0.23232323232323235,0.020202020202020204,0.33205374280230326,0.3502202643171807,0,0,1,0,99,6,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,0.45833333333333337
51,0.23232323232323235,0.5252525252525253,55,0.6262626262626263,80,2023-09-23,58,0.26262626262626265,0.9090909090909092,0.26295585412667943,0.7929515418502201,0,1,0,0,2,90,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,0.4423076923076923
84,0.23232323232323235,0.23232323232323235,59,0.8282828282828284,49,2024-06-27,13,0.8989898989898991,0.5454545454545455,0.4952015355086372,0.4515418502202643,1,0,1,0,7,78,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,1.0
9,0.7070707070707072,0.8484848484848485,52,0.9494949494949496,86,2023-03-29,90,0.11111111111111112,0.42424242424242425,0.41074856046065267,0.5044052863436124,0,0,0,1,90,2,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,0.8333333333333335
27,0.6262626262626263,0.8080808080808082,30,0.09090909090909091,48,2023-03-04,93,0.7070707070707072,0.8484848484848485,0.48560460652591186,0.5660792951541851,0,1,0,0,6,28,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,0.7749999999999999
59,0.5858585858585859,0.8484848484848485,27,0.5757575757575758,19,2024-04-03,4,0.9292929292929294,0.12121212121212122,0.5412667946257196,0.618942731277533,1,1,0,0,36,83,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,0.6904761904761905
39,0.8585858585858587,0.21212121212121213,15,0.9090909090909092,59,2024-09-27,9,0.5353535353535354,0.4747474747474748,0.5911708253358925,0.5991189427312773,1,0,1,0,64,3,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,4.047619047619048
50,0.6464646464646465,0.08080808080808081,81,0.4444444444444445,46,2024-09-24,23,0.8989898989898991,0.030303030303030304,0.7293666026871402,0.3458149779735682,1,0,0,1,15,52,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,1.0,0.0,0.0,8.0
37,0.14141414141414144,0.06060606060606061,77,0.494949494949495,64,2024-12-24,43,1.0,0.19191919191919193,0.6506717850287908,0.19823788546255502,1,1,0,0,9,28,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,2.3333333333333335
86,0.5757575757575758,0.5151515151515152,28,0.3434343434343435,74,2023-03-19,32,0.9797979797979799,0.8080808080808082,0.7332053742802302,0.19823788546255502,0,1,0,0,70,91,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,0.0,0.0,0.0,0.0,1.1176470588235292
43,0.8181818181818182,0.595959595959596,62,0.04040404040404041,86,2023-12-31,89,0.5757575757575758,0.5151515151515152,0.7255278310940498,0.2819383259911894,0,0,1,0,65,4,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,48.495384615384616,46.85846153846154,1.0,0.0,0.0,0.0,1.3728813559322033
